"income","health","age","transport","1","2","3","y_star_Car","y_star_Taxi","y_star_Public"
13408.8123278854,5,50,"Car",1.64871425709002,-0.239593426013998,-1.24680912992502,4.08393456528716,1.91153875890428,2.98501462351727
13349.2073045507,4,32,"Public",-0.966507147412934,-1.47583565289636,0.11949241742215,0.987223035200832,0.204402456671896,4.21250827133114
31875.2159686771,1,36,"Car",0.455180803853313,-1.98280830679656,-0.43331297744966,2.01206120307024,-0.564680067266408,1.7091827031768
111141.515993689,3,71,"Car",1.81144001319981,2.21074423859446,0.787179814108274,6.29997791304203,5.74286697849979,1.64434949423449
12269.5989643436,5,53,"Public",-0.602532030375776,-0.0270429449549814,2.17432337711953,1.83420794373281,2.15200103951017,6.36893139783266
12737.102798883,5,49,"Public",0.859286879617679,0.616749345880197,1.35716073367626,3.26771444958975,2.74280588786344,5.6224186776986
30042.4065294902,1,56,"Taxi",0.924051437550918,1.01625127690171,-1.34264525514317,2.63511160078817,2.70688737484406,0.436506614267026
46489.5027369033,5,25,"Public",-1.48285986967671,0.904239028700282,3.11510292506726,1.52937769874588,3.17658156975383,7.18531287032919
18232.0872856547,2,64,"Public",-0.452947925893409,-2.53781002701623,0.655162048736772,1.34285425624796,-0.704328717731412,3.01052030302368
38059.9363812777,2,83,"Public",-0.928599694783642,-2.94203603437295,2.19908799930086,1.5528987147483,-0.526136988653784,3.77788927167531
10721.007030441,0,48,"Public",-1.51571600163536,-0.745356191272517,2.01467755420036,-0.667690825874339,0.335458914184098,3.84025741359154
157138.492172073,1,29,"Car",1.99376408592432,-1.36302774616953,-2.42176789072926,6.61222639022613,1.82904963641156,-2.64453773417071
25832.604557308,5,53,"Public",-0.486069309011623,-0.796016718396127,1.16792817108077,2.28974580492108,1.58647234996349,5.09127607993461
53138.3883111748,2,70,"Public",-1.4977705290874,-1.58187063335536,2.48096246729367,1.23068917869197,0.865205191312266,4.01819470107017
12477.8987996765,1,23,"Public",-0.172074059284006,-0.422580895302859,2.060928271421,0.769873410707906,0.509587586692288,4.85137029542747
21860.0622143845,3,61,"Taxi",0.0346912741785741,1.18632888589667,-1.35100093348587,2.19119282953819,3.22922981911243,1.49179782222645
10897.0838637077,4,65,"Car",-0.214622299320137,-0.632831696837321,-3.98815999925267,2.00780479727256,1.5056245611183,-0.506101676526826
26460.3416779928,1,95,"Taxi",1.36827324735692,2.42752453875024,2.89020575929621,3.37978178930674,4.64942966392014,3.96099892573635
16367.3704536154,3,75,"Public",0.239891130794323,2.21054921617554,2.08885584452199,2.39907539213471,4.38105977297977,4.76150843544968
15858.9452475001,3,25,"Public",-0.903362135974122,-1.86406111410824,-0.267548025870732,0.74311149521338,-0.451176935395735,3.41527306917927
11109.829684945,3,61,"Car",-0.397051824012897,-1.59310000864501,-3.70027738686839,1.49069391811073,0.288547436629163,-0.642473980567287
27594.576206925,5,37,"Public",-0.180788775770345,-1.67372251186748,0.942543074576855,2.47907562940278,0.495196131236396,5.15065155043835
21907.6159015666,2,72,"Taxi",-0.854341246615957,2.77810082214453,1.63399273771837,1.11334915092321,4.78671506066803,3.75584041968704
38281.7472935094,2,24,"Public",-0.203426071325958,0.463486314359701,0.294347138248045,1.69361761101178,1.99771252376234,3.04871219237786
17177.8335942701,2,50,"Taxi",0.937436576134119,2.52285307833736,-0.632962381470201,2.56688241599087,4.13052058225141,2.0234809466444
8192.98390884181,5,23,"Public",0.0281857767796082,0.329324214744123,2.16541750911369,2.06301037450065,1.99721897337675,7.04155783093685
21690.1941283562,2,58,"Car",-0.993144043982272,-3.76063670894634,-2.23861852662263,0.829110809226635,-1.965283797021,0.167577590810242
25999.4942844121,0,95,"Car",1.43441830913485,-1.35661871561195,-0.13326706501415,3.13440566624515,0.658373698654232,0.446743049297608
11916.584410742,2,69,"Public",0.618877352511153,-0.254024551051714,2.96726913339903,2.3067919627797,1.55972421510942,5.34893744518419
25378.5533671676,4,30,"Public",0.375078130287114,2.04506028392194,1.73009298440754,2.6095419644663,3.87573858442945,5.62252191706419
25013.8750739123,3,80,"Public",-0.557158325970688,-1.5238070704753,0.672063347899866,1.86818855087712,0.851401055633381,3.07178584642162
33654.3965776269,0,75,"Car",-0.970382907734845,-1.8139422377728,-0.479556719318698,0.720977006705828,0.0158737108916061,0.347355349128764
15209.9953837651,3,21,"Public",0.80659385039537,2.33943770060377,1.43483940726649,2.3968437349895,3.68258763136025,5.21063949959119
23170.0999834334,2,85,"Taxi",0.55615482855822,1.34755885985172,-2.17291180788831,2.68540732814405,3.57011035960322,-0.336313807556973
67366.174987431,3,76,"Taxi",-0.682545112076266,1.10303780520176,0.0182259787428098,2.76160926260951,4.05353043001323,1.65090247899419
18458.3755941059,3,82,"Public",-1.85030923971763,0.14819195459617,5.72608341503255,0.431150150135014,2.45506758850776,8.21691590315043
10567.815325072,2,65,"Public",-0.851267241796471,0.309412408435059,1.31659262417498,0.76292814133033,2.04292963831114,3.80523631767354
4998.2432410294,5,75,"Public",-0.844543338493822,-0.911255421672553,-0.618266430696487,1.63041274253191,1.48871822694289,3.28176870448292
24852.6452615161,5,82,"Car",2.05583828191184,-0.625352006786234,-3.00153549443091,5.09715441344974,2.17743767213651,0.361411600338768
25740.0778472627,5,88,"Taxi",-0.263375764411854,2.01812517702683,0.987848363460814,2.86012618176971,4.92422634473577,4.21304680651556
12075.9507678196,3,49,"Public",0.382621345839035,0.301486824556586,1.14504694327902,2.17452011503453,2.01762608607388,4.42352792792263
20746.7884810757,2,85,"Car",0.263773903357686,-0.46587664341873,-0.43344708541737,2.33244361538458,1.72032518379741,1.45161714496112
26881.4832664649,4,90,"Public",-0.633586902835311,-1.74749390601804,2.24420789908594,2.23845017882631,1.00572834297893,4.90657823375664
24553.3138336312,5,50,"Car",0.176346308386443,0.324434442470924,-4.00523028114853,2.89017915422722,2.64273414997539,0.00370344217884533
15971.7183099294,2,97,"Public",-0.169983179688279,-0.87582168317056,0.224330452385571,1.89930977805996,1.41875409147838,1.96489608618698
7947.55438476976,3,94,"Taxi",-0.240362562333619,2.64131654205581,-1.88870429999896,1.89832629728562,4.97052985782735,0.572344612305647
5766.66710734248,3,96,"Public",-0.124936005318467,-1.33474916185405,-0.330075361938556,1.97923067236509,0.991750844756093,2.13459129591459
24740.8498302854,4,81,"Public",-0.77553692136572,0.0742324198267763,0.230797975997009,1.95298432439141,2.66034516728106,3.1159809793913
69146.4461372723,4,54,"Taxi",0.386940941998392,1.64957030115462,0.772299701913048,3.9556020954302,4.4967669932137,3.3093707791676
8283.47157612862,2,29,"Public",-0.0898086865762412,-3.7364345249581,1.16291827967839,1.10727810282697,-2.57718245131617,4.41724884815582
19456.0469586562,5,96,"Taxi",-0.422899545126324,1.03045531898493,0.719172203663583,2.62350162884008,3.96229602336477,3.91005126449046
15589.9865973625,2,65,"Public",-0.388768063877874,-0.13609460105923,1.75827777663441,1.35098160105619,1.67275519790121,4.14647804468716
45806.0834792037,3,58,"Public",-0.156377445947985,-0.317314548482658,1.69440557519343,2.56877464103211,2.0397767037054,4.11828390560935
18932.0399839443,3,32,"Public",-0.26801168453646,-0.858922476625718,-1.55496748845077,1.52528931506215,0.705058123133445,1.92639171187035
29159.1929712311,2,26,"Public",-0.857250847462501,-2.92300679172567,1.19082480418799,0.831728976818277,-1.4956188971572,4.08764094476336
39400.1258854551,4,33,"Public",-1.16803852517421,-1.6855015249018,3.7603144508505,1.44696462196217,0.400500363380023,7.3123119331414
25033.8031878079,4,89,"Public",-1.37186199230907,0.618038562584264,1.78626259419541,1.44398308738613,3.32854561040138,4.50558653043925
10343.040365682,2,76,"Public",-0.434734342753381,0.122286506976462,0.581562332463793,1.28384166638867,2.01743211246169,2.85470152515015
27665.8130352405,2,24,"Taxi",-0.610297551809902,2.13082759141278,-0.0416122366118529,1.02134777407111,3.50581478694138,2.92507150268334
9206.28184795451,1,62,"Public",-0.102840805752138,-0.738242503093048,0.577744714835889,1.14731624044672,0.72985172462627,2.6536190778768
24170.4579383686,1,27,"Public",-1.63872180230258,2.41887699983231,1.25097853526853,-0.364460353843365,3.58643386890784,3.72756937650116
22193.3642838608,0,33,"Public",-0.281101558609558,-0.535587801329318,2.9780025106953,0.703732548486961,0.492312662928594,4.87413522501808
38989.810980762,2,31,"Car",1.64739702292709,1.87501143079106,-0.0727723447854448,3.63214229744614,3.52485859550249,2.52743143559932
46071.8129527454,2,46,"Public",-0.0604663602082757,-0.650600454821018,2.22974107425627,2.25132896361036,1.33047673947016,4.38830481520136
14035.6371399206,5,27,"Public",-0.127555055094926,0.744708369198696,0.89912468528278,2.09333587340309,2.56024292629751,5.57841194248437
16301.534227068,2,56,"Public",-0.483114984323802,-1.19397207475578,-0.124579503981726,1.1844233713529,0.490550938650236,2.42938981147691
29833.1761526075,3,86,"Public",-0.925354665945612,-1.48856925562586,0.441061908364485,1.68047473786957,1.04892838666325,2.62439838531234
38345.0210239589,5,34,"Car",-0.25763991408266,-2.1027544948859,-1.52470021911257,2.64098561151631,0.182420820473488,2.52839936040825
49198.8057692126,0,21,"Public",-1.66202069257387,0.133792792413922,1.39933448368912,-0.122050548343559,1.38677487895211,2.99535836830487
24447.4828734124,3,42,"Public",-0.416451924167596,-0.0830528936926519,1.52697450118984,1.61473514766771,1.71365934940853,4.69802484372159
17312.9575762692,3,84,"Public",1.8201575387249,-2.47070961633648,1.67169586104252,4.09298147813163,-0.151015252692446,4.14543670951713
17012.8417215876,1,49,"Taxi",-2.03334722156945,0.556999364393459,-0.302707953785885,-0.718026178529761,1.94719199021727,1.87703521178236
23221.3799737954,1,76,"Taxi",1.68764579000592,1.91842256785526,-1.4565603887017,3.4281802893508,3.80674326746219,0.0590120118223902
31596.3428973022,0,84,"Taxi",-1.21249297106404,1.17274403794,1.52122427626307,0.517415601368514,3.10668918139954,2.20929741831703
13528.6729648381,0,91,"Car",0.220394311029549,-1.46819948947977,-1.18769805379816,1.5686111351505,0.299730604992799,-0.278271513094922
30522.6280197447,2,68,"Car",2.23275178681021,1.28398081535511,-0.818293312719608,4.37581748730383,3.36182023565128,1.2112541268855
12731.7107165677,2,60,"Taxi",0.382416986960929,1.90914989746385,0.339752911394519,2.00070975487512,3.60012555821237,2.88511869706317
8549.72769683687,3,50,"Taxi",0.050007868074783,1.13931969573318,-1.58888572345824,1.7637510604957,2.81756561118574,1.74011972260502
19075.706718782,4,52,"Public",-0.00405302426896531,1.15758496050881,0.290177336229582,2.29283964370058,3.22372056129054,3.86866320185394
38546.5886557629,5,49,"Car",2.62296748593157,-1.83377795590556,-3.5383594305538,5.67663220232564,0.67942087393088,0.210708796330943
9025.43960599042,1,47,"Car",1.06381028428814,-2.33827969727607,-0.885264546039897,2.1594462744379,-1.09789810318622,1.49422666184029
85016.5659333596,3,23,"Public",0.266312536632196,0.579094440216416,4.07720378936772,3.62172668496619,2.99934292921681,6.41687247070053
42851.5983779649,5,74,"Car",0.186428779442969,-0.430218966663206,-1.9404349552491,3.59771873889209,2.52255500900627,1.22253307719161
11413.7737199999,3,97,"Public",-1.72211377519683,1.39247704766668,1.73429466728665,0.53323056780317,3.81868365346668,4.06601919288665
4173.93874369199,2,85,"Taxi",-0.416742396763634,2.97243305539744,0.0735859745631294,1.23760607182867,4.91004213655282,2.29010719968929
21734.6408718323,5,76,"Car",1.70895266291831,0.61525885500385,-0.277264821915754,4.61231868471412,3.28127846808134,3.2680423606476
18453.7574233077,1,24,"Public",-0.428545759680289,1.89320580553535,3.38268410251288,0.672798175902404,2.93001216688497,6.03360895404672
6479.97654036424,2,55,"Public",-0.578506480795317,-1.42256074316353,-0.854737252443806,0.833492932713789,0.0996389049419337,1.91566321674891
22722.7630833806,2,46,"Public",0.118303242635613,-1.4917857455324,2.23091658244877,1.84637231972013,0.139055700718309,4.85646132078115
70465.8430093831,0,47,"Taxi",-1.34299194706512,-0.794653400706752,-0.665255537514033,0.988654128169453,1.16733424443399,-0.0145723977016951
14154.1249684017,1,88,"Taxi",-0.0221789849590405,3.0923981438417,-1.01560500362098,1.611674139251,5.02471001836773,0.441312497010985
12469.3233674578,2,97,"Car",-0.0198438370562125,-1.68933704839258,0.0691300325147779,1.96188924713023,0.552702802119281,1.87974356516562
52052.711266252,2,49,"Public",-0.103113545284516,1.89179467031463,2.1148717319293,2.38820423637178,4.00758533930841,4.09381750660426
19170.5481036181,5,57,"Car",2.14853684492243,0.577612037031969,0.12448657669069,4.79780054751288,2.92017025858624,4.10107561461833
30005.7070811452,0,31,"Car",0.699542817438124,0.116898190497305,-1.58408997487229,1.85968549446675,1.23198379671448,0.195795883504805
5741.34623066602,3,41,"Public",0.416154328927095,1.57403500850472,0.744623696641958,1.96968798469375,3.07515520196471,4.30979677202864
9802.24969289307,2,50,"Public",-1.01034651131207,-2.345410825151,1.90750046609869,0.434709731010253,-0.8483770797576,4.71145547224083
36285.2222767864,2,93,"Taxi",-1.66066986995177,-0.539052231277217,-0.0915608638445198,0.876460686967894,2.00022610287458,1.32273469061975
23784.8297212967,2,92,"Car",1.24086253255771,0.00543361749327131,-3.23263430161166,3.45548327559013,2.34220606331272,-1.5483308960376
20255.6750354634,3,88,"Public",-0.0726349636420205,-0.430170807666792,0.0603622144353504,2.31375691224456,1.99366431786516,2.39524871372608
32972.8124531557,3,75,"Car",0.427950387883943,-2.10734663505022,0.214965679324366,3.00227069921283,0.312245551747115,2.55550943026125
23144.8178879653,2,45,"Public",-0.517691176066177,-0.582425394677557,0.325038205515075,1.21092927113296,1.03974687364192,2.96214184775577
50334.6012125568,2,82,"Public",-1.97693065556952,-1.22306181409331,3.44670699493705,0.801434374744399,1.36195720409504,4.80001497068591
19213.1653477171,3,68,"Taxi",-0.191913205767925,0.441627863005204,-0.919866210866644,1.968415927925,2.54982534322096,1.83587048217901
22048.6749196773,5,76,"Taxi",-0.706256971013789,3.26600551874262,-0.996022624345064,2.20495990197814,5.93673564253778,2.54300387726139
19815.4799482891,3,83,"Taxi",1.06991525829946,2.87435159775279,-0.477380487711616,3.39530225700669,5.21658379697712,1.9663099133226
69368.3077063262,3,44,"Public",-1.57872758435944,1.45436841805002,2.57032177023548,1.59548010829872,3.95489303364491,4.80295561610895
22910.699387747,2,26,"Taxi",-0.432759138866326,0.116448592979012,-3.24631995332513,1.10000834582735,1.45010908379522,-0.224533941080073
15995.8189730439,3,63,"Taxi",0.50385589947162,2.66761417281782,0.0400522104279935,2.53375137379772,4.65255145741348,2.96013583096712
62486.7135020946,1,94,"Car",1.35486831163323,-0.454268361753865,-1.65608342231991,4.2570361491856,2.29303234077755,-1.2858176923618
9915.3420391791,4,42,"Public",-0.639659748386662,-2.13699578675382,0.502214790161312,1.32822380259282,-0.358265656166134,4.46390794937773
91597.9037656038,1,29,"Taxi",0.0577743463403075,2.29026686541929,0.622970651257583,3.0377219404804,4.49923542190334,1.71101257594551
8548.16004341495,2,78,"Car",-0.150308673305348,-1.06793073199487,-0.746845884596948,1.54339532778003,0.830291668656355,1.52219091453475
15882.126057971,3,27,"Public",-2.04384236511195,-1.25890039206383,0.22747824349441,-0.376789213662675,0.184331498805735,3.86983572233499
47925.6686690618,3,82,"Taxi",-0.128647304318694,0.793263220677763,-0.998083000535173,2.88949441240785,3.54214825071369,0.903403626083591
23572.6844482008,2,64,"Public",-1.18515676728592,2.72388990834009,3.39785822174881,0.7441603439191,4.63748017506311,5.64640453278479
14596.4230598337,1,87,"Car",1.65425910469486,1.25068287546471,-1.79013688869469,3.28916968119071,3.17462922136222,-0.322065349891362
13363.3013005046,1,91,"Taxi",0.683690383870415,2.19968716044061,0.107725476222752,2.32777291638303,4.16513667994818,1.52045945021266
26516.3224793421,2,66,"Public",0.433475977531627,-1.93641080568265,0.640031941929691,2.45638403951518,0.0513340315074804,2.78970549234285
14740.0467143744,3,89,"Taxi",-0.401376725748209,2.57298286904824,0.102513905002495,1.85712444211115,4.92908356976386,2.52771297071501
14275.4194837659,2,41,"Taxi",0.229929483625523,2.90012728663273,-1.55648656077627,1.69681497071967,4.32925857888922,1.33800504954841
7001.89942345653,1,30,"Public",-0.382763891871648,-1.60483133995421,0.0938249757116321,0.492283593714765,-0.649802848602366,2.8537869872425
7801.59391106932,5,96,"Taxi",0.335341323786868,2.37380037284785,-2.39475809372332,3.0903811715636,5.13082428151388,1.02921002805529
8358.96931676541,5,47,"Taxi",-0.0668250761722994,2.04269955499058,-0.649226738701333,2.21214915674684,4.07308409474206,3.74359387496336
22903.0259374569,5,89,"Car",-0.624253340731203,-0.490721896682512,-3.75182404071327,2.43832230770522,2.38782349237934,-0.489884559462412
10046.2943028606,3,34,"Public",0.138677548543525,0.16282412531414,0.347662370643434,1.72983490611504,1.62351853985705,3.96673648458622
12195.4368064569,2,90,"Taxi",-0.53691009895981,2.17351337630831,-0.132795431479932,1.36797582120161,4.30644492840516,1.82329583239093
10016.5053772164,3,55,"Public",-1.70645474422664,1.02439044614252,3.17304146269343,0.093957890203767,2.79963802680077,6.3727113551491
47511.0524991312,5,31,"Car",0.935641158990063,0.361207759456695,-0.776599330278192,4.03341747146834,2.73887354694366,3.15317961973918
86985.224552659,1,65,"Public",-0.994403858367951,-1.94851657169496,2.77405554088681,2.23022675544852,0.731261796594928,3.23435104983363
69521.4152932327,5,88,"Public",-0.26075739661095,0.762993948118025,2.22355137286015,3.95727798571987,4.32581517751651,4.57312306699549
17527.7727185359,0,37,"Public",-1.08791042730016,-1.88671019855888,-1.54429739911789,-0.179716109336763,-0.868793607780838,0.365147146511391
13400.952790112,5,64,"Public",-2.50557666657998,-1.96435284070883,1.92156082697859,0.0694471531728236,0.396661451142848,5.87354177117635
7853.66330046066,4,54,"Public",-2.68489378345096,-2.9622193335491,2.03245506233771,-0.648552200939444,-1.03441438404219,5.7953817963285
30926.3811625424,5,32,"Car",2.61015169197024,1.03993249287195,0.57373900406306,5.3033112210338,3.18382821031009,4.81521138081221
15227.3857089911,1,83,"Public",-1.41192586852786,1.16382449889711,3.66669972167661,0.198758774196919,3.03723528453197,5.20215200749679
123212.898105868,1,75,"Car",0.852384513341552,0.862495635328663,0.856145968878251,5.08270696598825,4.23568910691668,0.39188800676089
25228.0052005245,1,46,"Car",-1.28682465757758,-1.73379505448902,-2.94007980376866,0.203875472435534,-0.265374976481148,-0.864639907779152
15316.7349214732,5,74,"Car",0.769857036177262,-0.10330714097304,-2.18545306404309,3.49277540921409,2.43644388284906,1.52821223752744
16553.7893449948,2,26,"Car",-0.0148331018812328,-0.126161631871432,-2.76384013424051,1.35901163174364,1.11214520830349,0.385084078859597
53204.7134917244,4,33,"Public",-1.05097521880091,-1.80512104466433,0.247528657388346,1.9091426184922,0.487949657711535,3.52343438755386
73347.6419162549,3,89,"Car",-0.451010120259597,-0.0398735360471013,0.623480451465355,3.27268092764678,3.19534109269672,1.87652761314026
16695.0754742366,3,47,"Taxi",-1.05654893828099,1.66222304517754,-0.287655799161636,0.83082794857492,3.41764917729109,2.93844269135363
12837.9269983964,2,48,"Public",0.174979693850403,0.920587124465074,2.96171793629556,1.67592786881031,2.43315602944102,5.74495939632763
18864.9162198688,3,98,"Taxi",-0.638181081127611,-0.396128918191836,-2.87159731650897,1.81344182436911,2.15684482510619,-0.70889564090634
18895.0200363569,1,69,"Taxi",0.0849258935351215,2.44529122925588,-1.2521659394024,1.64730139444404,4.16371652980124,0.489933659870458
16197.9048578992,4,81,"Public",-0.405835813235373,-1.66587659782171,3.28987748600836,2.10911180821211,0.792091975046783,6.34591938885038
24000.0283056869,5,39,"Taxi",-0.362431333721351,1.82496087042736,-0.691490945646942,2.22756937392082,3.96996129501266,3.54850848823932
21426.9338214905,4,35,"Taxi",0.267639062347299,1.80045922756246,-2.86066429254758,2.45331240788456,3.64686323488481,1.01079703102261
16970.5223045273,1,29,"Public",-2.09379738069488,-1.74962953784258,0.615377552508568,-0.979534323081696,-0.660071703274671,3.19596710641802
8975.36173297499,4,58,"Public",-0.321874170841556,0.555311027836972,-0.0314312366772961,1.78250987248282,2.5599414538316,3.6290615286632
39967.4858843769,1,56,"Taxi",1.27739589048495,4.73947286030126,1.31918215005725,3.23658303759437,6.57898514856691,2.89983243236972
63584.2720932359,4,43,"Public",-0.931924357536718,-0.458771344428388,3.13460562698749,2.38768244479418,2.13999273697015,6.00292018512278
51842.6910234966,4,23,"Public",-0.538675354776981,1.52080745695124,1.54330301642848,2.28739192081043,3.64344782230369,5.04644919595855
24551.558183584,2,39,"Public",0.164513102164458,-0.860147170333909,0.0530470960534492,1.86830205675406,0.69312620241985,2.78201593238177
72088.3927885411,3,41,"Car",3.00061903337956,-1.76806178322756,1.36983456006512,6.21282885309309,0.728264108600557,3.6080667042943
16397.3439855199,2,66,"Car",0.73387108465346,-3.8981022308731,-4.13342985337963,2.50380468429146,-2.0621420710903,-1.78137673309003
51574.3489006033,1,26,"Public",-2.26938054827774,-1.8787139925642,2.56171761412004,-0.32002182576266,-0.315098759055151,4.51023063610798
18357.9249387334,3,95,"Taxi",-0.819472975861356,0.82076824697898,-2.34505880729203,1.58947514760698,3.32113712105998,-0.112217306066702
21341.9668424074,4,23,"Public",-0.502174456937632,0.63390991367586,-0.829930429680024,1.56137471412255,2.29903941631197,3.28323023347183
6798.53606422635,5,65,"Car",-0.339467744420643,-1.53714158294958,-5.08109125345487,2.08049565718502,0.739836458013815,-1.0170619747394
29752.4617551992,1,85,"Taxi",1.04934626105783,2.33116118456604,1.20110531342853,3.04315780493781,4.45244811089402,2.40605607832454
118000.333760511,2,80,"Car",-0.199710722642514,-0.833827629442998,0.164920165945179,4.25029762137027,2.73617737696467,0.204913490734956
11379.5072817787,3,90,"Public",-2.18107416665005,-2.20787957421637,2.85011049540082,0.00341351539441304,0.11281303501031,5.32252034976525
28640.6435519216,5,49,"Taxi",1.40071013596821,3.06631493016999,0.515784295362057,4.20672622476625,5.43092458344882,4.46297142432362
23978.9282862241,1,49,"Taxi",1.9605202166709,3.55544871097979,-1.97941763024434,3.4499934238265,5.05013263527315,0.0610038040311818
42525.4661027295,4,22,"Public",-0.806975135793213,-2.99398317664431,-1.23314064233471,1.77616151677502,-1.02610118510337,2.4763500356107
27046.947497897,3,76,"Car",1.38823516785988,-0.532765128712691,-2.83299759524219,3.82440885530731,1.81293908375576,-0.393936545200129
9217.27252631987,5,21,"Public",-0.183751741803191,0.70479877745371,1.51520175416576,1.85668007135481,2.35805786534851,6.41085630363937
75492.2714389512,2,92,"Car",0.959979375425427,0.825663611933492,-1.40647490180858,4.46728616139921,3.93804768351776,-0.756320330587603
43177.3221866621,0,44,"Car",1.71773593671924,0.0593231508448222,-1.67797995299632,3.3371689913858,1.56698298364475,-0.421526396729561
15018.6938611355,3,44,"Public",-1.89867479356559,1.15044894421127,-0.0255118918220369,-0.0832074470372017,2.83572935212831,3.29411423095525
35622.7851543721,2,28,"Public",2.34426924659027,2.85630047172813,2.84997756619744,4.21483887544957,4.41064224904371,5.57752186310999
44648.1706314654,5,81,"Car",-0.757956468080977,-0.531565848123208,-0.661795575460102,2.76824779770566,2.55315671134877,2.32524101191059
9363.56339179529,5,57,"Car",0.757490292596167,-1.9762973025966,-3.38178671526661,3.16157937739105,0.219156148280334,0.790942016897481
12431.9867557353,5,84,"Car",0.486496002942224,0.20674858523591,-0.529403694310457,3.23729567183561,2.85322838657194,3.04195657057484
7220.7816274748,1,94,"Taxi",0.159945930725496,1.36199491461866,1.23588402696735,1.68046547141237,3.28030663903078,2.71146839441785
140342.121144161,3,85,"Car",0.0342200826329188,-2.07235164253966,1.26582983489909,5.39277311123694,2.10778017462275,1.25898741201588
7182.82171315747,5,94,"Taxi",1.06052926212549,1.36397600413771,0.52630343008328,3.78009980495442,4.08171832983507,4.00264699582013
7038.8950273609,3,96,"Public",-0.769452814504705,1.78287771958871,7.0306305745922,1.36651956117932,4.12846114499913,9.46985267404499
23998.9791996969,2,68,"Public",-0.842701256687684,1.43365029889486,4.84383961975779,1.13727322330474,3.41363498689032,7.00386003576385
58119.994508549,3,81,"Taxi",-0.0562967520420493,1.3205762925093,-1.3535529142635,3.20670311067168,4.20737621013753,0.364047195565523
17859.4273435553,5,98,"Public",-0.533975963503808,0.37250029530316,0.781111925091977,2.49250972008507,3.31039170545649,3.96392337822087
36478.4176521304,0,60,"Taxi",-0.34070052434197,2.16270714406362,1.57576488560259,1.27125991696129,3.80988340884557,2.64619653255998
22658.6883166952,3,80,"Taxi",-0.620949341395253,2.86666124379277,1.09971573250558,1.74551786652213,5.20654156854319,3.54654196617167
21306.8610959569,3,82,"Taxi",-0.292997629629493,2.65277871772067,0.917485337976753,2.05967389776943,5.00238163416002,3.35134811605761
35993.9069446788,1,68,"Taxi",-0.120903642817352,1.80507876750132,-1.36538952956859,1.85894403079962,3.7649873716715,0.0547323315378321
14758.7003935232,5,54,"Public",-0.91437780272832,-0.987416268874428,1.14462387758791,1.59458970710976,1.24396423702842,5.26944986971745
24834.2050490917,0,63,"Public",-0.362358066310631,-2.1758333188615,3.26563553466562,0.988497059916661,-0.65832024312512,4.50895143368379
51658.9114178816,0,29,"Car",0.517891276174388,-0.935772997906839,-1.2830404222081,2.19936406162143,0.474110673361385,0.103781349434265
28536.0148086339,4,72,"Public",1.13893372343239,-0.194824633134189,2.00207525694211,3.87233409364824,2.31321558899532,4.99135496076944
61318.0245627939,1,83,"Car",-0.0173195284140978,-2.40208776576827,-1.35494698886095,2.74563108565575,0.162682602673641,-0.741307480116828
70363.1874270994,3,74,"Public",-1.05061990960595,1.06371156975365,2.67963841447268,2.44845977607153,4.02915938116014,4.2923746659307
13081.3069659131,4,23,"Public",-0.06808440970919,-0.790384019093581,-1.15386967070074,1.78894826443864,0.750835585395115,3.124504189981
9380.04226270918,5,47,"Car",0.501272067471688,-2.69512006514659,-1.72853239717285,2.80577312403942,-0.649419431205954,2.64386675757296
15754.4419899946,4,41,"Public",-0.330126708775997,-1.7425887025103,-1.06800504631771,1.77373434097387,0.108727927339619,2.7969061138824
14659.9993807916,4,31,"Car",0.946478237818756,-2.3551587787206,-2.60820054921439,2.92297822233854,-0.670258788008729,1.47859946316978
23818.0871079518,2,76,"Public",-1.11166777858204,-2.28805976843491,2.09411234105429,0.943784399116754,-0.19078846181563,4.09775059889525
8779.3707282474,3,48,"Public",0.00900776700119586,0.576730878184694,0.713607347170891,1.70849203520738,2.2284214391084,4.07801993260594
16096.2010200559,1,76,"Taxi",-0.742702643037023,0.684129445374585,0.595546601025526,0.819702382464375,2.46557246067542,2.25362258062441
9717.03653947538,3,32,"Public",-0.273894358613063,1.24270549762674,0.98891817064628,1.28903155487382,2.66846104571887,4.65457743985677
8892.44294355715,2,39,"Public",0.395484893082376,0.295306081843057,-0.836719374380687,1.7077959666713,1.61369272599641,2.20543176674817
9499.2810443079,3,96,"Public",-1.70305496074767,-1.73244322106595,0.9237491096231,0.494427065360023,0.650045994598668,3.31376348873694
77875.6938169086,3,54,"Car",-0.178440024578786,-2.5495137461778,0.780680679392189,3.30845232084393,0.228621661075826,2.64316680305402
18444.7994243696,4,31,"Car",1.30577727252829,0.243761364369414,-0.723311198720877,3.37689725813753,1.98543335573496,3.28779281279173
24981.3253203027,4,81,"Car",0.298477427837794,0.158050645778731,0.136632682618272,3.03301056084536,2.74777052558327,3.01700617621222
6777.64733257015,5,75,"Public",0.482795107535989,-0.0827591535252635,2.94351612490473,3.00223629085024,2.34390555646329,6.80796317825333
15321.3468214048,1,22,"Taxi",0.472363464396871,2.235247678119,0.428839365704527,1.47539713493199,3.19506788044008,3.18241242927643
65824.0575956524,4,79,"Taxi",1.1987623115697,1.77657956451949,-2.42209007414564,4.93436375146101,4.94894042845428,-0.318571226058689
17771.3992623194,4,86,"Public",0.33457511466586,-0.574970850939792,2.98802752096591,2.93886009622384,1.981600137995,5.91259953571952
